date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,ROAS,CTR,CPC,CPM
2025-07-03,Prospecting,NY,Facebook - Prospecting - C02,162646,1948,2223.0,5428.92,Facebook,2.4421592442645075,1.1976931495394907,1.141170431211499,13.667720079190389
2025-07-04,Prospecting,NY,Facebook - Prospecting - C02,127468,1464,1797.59,4467.61,Facebook,2.4853331404825347,1.1485235510088807,1.2278620218579235,14.10228449493206
2025-07-05,Prospecting,NY,Facebook - Prospecting - C02,151177,1993,1826.33,4040.93,Facebook,2.212595752136799,1.3183222315563876,0.9163723030607125,12.080739795074647
2025-07-06,Prospecting,NY,Facebook - Prospecting - C02,273989,3011,2671.61,6139.26,Facebook,2.2979626517343474,1.0989492278887107,0.8872832945865161,9.750792915044034
2025-07-07,Prospecting,NY,Facebook - Prospecting - C02,507523,5810,4477.21,10317.19,Facebook,2.3043792897809126,1.1447757047463858,0.7706041308089501,8.82168886927292
2025-07-08,Prospecting,NY,Facebook - Prospecting - C02,195389,2133,2035.81,4802.09,Facebook,2.358810498032724,1.0916684153150895,0.9544350679793717,10.419266181821904
2025-07-09,Prospecting,NY,Facebook - Prospecting - C02,218315,2513,1954.84,4001.98,Facebook,2.0472161404513924,1.1510890227423676,0.7778909669717469,8.954217529716235
2025-07-10,Prospecting,NY,Facebook - Prospecting - C02,119697,1313,1312.33,3582.69,Facebook,2.7300221743006716,1.096936431155334,0.9994897182025895,10.963766844615987
2025-07-11,Prospecting,NY,Facebook - Prospecting - C02,175248,2090,2379.24,5610.44,Facebook,2.3580807316622114,1.1925956358988405,1.1383923444976076,13.576417419884962
2025-07-12,Prospecting,NY,Facebook - Prospecting - C02,184313,2164,2111.7,4403.98,Facebook,2.0855140408201924,1.1740897277999924,0.9758317929759703,11.457140841937356
2025-07-13,Prospecting,NY,Facebook - Prospecting - C02,266177,2980,2270.52,5114.02,Facebook,2.252356288427321,1.1195557843089372,0.7619194630872483,8.530113420768888
2025-07-14,Prospecting,NY,Facebook - Prospecting - C02,249246,2922,2611.21,6336.65,Facebook,2.426710222463915,1.1723357646662333,0.8936379192334017,10.476436933792318
2025-07-15,Prospecting,NY,Facebook - Prospecting - C02,189360,2488,2535.21,7148.1,Facebook,2.819529743098205,1.31389945078158,1.0189750803858522,13.388307984790874
2025-07-16,Prospecting,NY,Facebook - Prospecting - C02,222564,2522,2780.72,5878.44,Facebook,2.11399925199229,1.1331572042199098,1.1025852498017445,12.494024190794557
2025-07-17,Prospecting,NY,Facebook - Prospecting - C02,111941,1220,1311.11,3415.87,Facebook,2.605326784175241,1.0898598368783556,1.0746803278688524,11.71250926827525
2025-07-18,Prospecting,NY,Facebook - Prospecting - C02,184319,2361,1859.43,4992.36,Facebook,2.6848873041738597,1.280931428664435,0.7875603557814486,10.088108116906016
2025-07-19,Prospecting,NY,Facebook - Prospecting - C02,321352,3716,1939.7,3904.67,Facebook,2.0130277878022373,1.156364360576564,0.5219860064585576,6.036060145883642
2025-07-20,Prospecting,NY,Facebook - Prospecting - C02,153392,1838,851.21,2070.99,Facebook,2.432995383042962,1.1982371962031917,0.4631175190424375,5.5492463752998855
2025-07-21,Prospecting,NY,Facebook - Prospecting - C02,158356,1983,2098.52,4266.18,Facebook,2.03294702933496,1.252241784334032,1.0582551689359556,13.251913410290738
2025-07-22,Prospecting,NY,Facebook - Prospecting - C02,124933,1411,765.21,1660.4,Facebook,2.1698618679839523,1.1294053612736425,0.5423175053153791,6.124962980157364
2025-07-23,Prospecting,NY,Facebook - Prospecting - C02,136069,1701,1456.94,3837.36,Facebook,2.6338490260408802,1.2501010516723132,0.8565196942974721,10.707361706193183
2025-07-24,Prospecting,NY,Facebook - Prospecting - C02,218813,2740,2122.7,5671.52,Facebook,2.6718424647854153,1.2522107918633718,0.7747080291970803,9.700977547037882
2025-07-25,Prospecting,NY,Facebook - Prospecting - C02,163429,2144,1875.31,4225.98,Facebook,2.2534834240738864,1.311884671631106,0.8746781716417911,11.47476885987187
2025-07-26,Prospecting,NY,Facebook - Prospecting - C02,280613,3225,3924.26,8392.48,Facebook,2.138614668752835,1.1492696346926194,1.2168248062015505,13.984598005081732
2025-07-27,Prospecting,NY,Facebook - Prospecting - C02,166662,2170,1930.07,4210.88,Facebook,2.1817239789230443,1.3020364570207965,0.8894331797235022,11.580744260839303
2025-07-28,Prospecting,NY,Facebook - Prospecting - C02,78738,992,989.61,2361.15,Facebook,2.3859399157243764,1.2598745205618636,0.9975907258064516,12.568391373923646
2025-07-29,Prospecting,NY,Facebook - Prospecting - C02,123683,1549,1595.46,4332.61,Facebook,2.7155867273388234,1.2523952362086948,1.029993544222079,12.899590081094411
2025-07-30,Prospecting,NY,Facebook - Prospecting - C02,119070,1381,1522.25,4303.36,Facebook,2.8269732304155033,1.159821953472747,1.1022809558291093,12.784496514655245
2025-07-31,Prospecting,NY,Facebook - Prospecting - C02,189107,2140,1611.39,4086.44,Facebook,2.5359720489763493,1.1316344714896858,0.7529859813084112,8.521048929970863
2025-08-01,Prospecting,NY,Facebook - Prospecting - C02,161010,1940,1088.7,2987.76,Facebook,2.744337282998071,1.2048941059561518,0.5611855670103093,6.761691820383827
2025-08-02,Prospecting,NY,Facebook - Prospecting - C02,159628,1885,1348.29,2807.29,Facebook,2.082111415199994,1.180870523968226,0.7152732095490716,8.44645049740647
2025-08-03,Prospecting,NY,Facebook - Prospecting - C02,204725,2504,1357.68,3591.03,Facebook,2.6449752519003007,1.2231041641226035,0.5422044728434505,6.631725485407254
2025-08-04,Prospecting,NY,Facebook - Prospecting - C02,230946,2723,2303.38,5761.64,Facebook,2.501384921289583,1.1790635040225852,0.8458979067205289,9.973673499432769
2025-08-05,Prospecting,NY,Facebook - Prospecting - C02,328623,3886,2833.45,7186.37,Facebook,2.5362614480580215,1.1825100495096206,0.7291430777148739,8.622190169282124
2025-08-06,Prospecting,NY,Facebook - Prospecting - C02,180433,2276,2603.2,7066.4,Facebook,2.7145052243392747,1.261410052484856,1.1437609841827767,14.427516030881268
2025-08-07,Prospecting,NY,Facebook - Prospecting - C02,193793,2558,1593.91,3739.88,Facebook,2.346355816827801,1.3199651174191018,0.6231078967943706,8.22480688156951
2025-08-08,Prospecting,NY,Facebook - Prospecting - C02,102601,1314,825.14,1750.19,Facebook,2.1210824829725867,1.2806892720343857,0.6279604261796042,8.042221810703598
2025-08-09,Prospecting,NY,Facebook - Prospecting - C02,191278,2460,2356.72,5438.22,Facebook,2.3075375946230356,1.2860862200566714,0.9580162601626016,12.32091510785349
2025-08-10,Prospecting,NY,Facebook - Prospecting - C02,169601,1955,1883.04,4816.74,Facebook,2.5579594697935253,1.1527054675385169,0.9631918158567775,11.102764724264597
2025-08-11,Prospecting,NY,Facebook - Prospecting - C02,228151,2563,1844.9,5037.42,Facebook,2.7304569353352486,1.1233788149076707,0.7198205228248147,8.086311258771604
2025-08-12,Prospecting,NY,Facebook - Prospecting - C02,219834,2452,1987.63,4692.09,Facebook,2.3606455929926597,1.115387064785247,0.810615823817292,9.041504043960444
2025-08-13,Prospecting,NY,Facebook - Prospecting - C02,94136,1198,1012.92,2373.37,Facebook,2.3430971843778385,1.2726268377666354,0.8455091819699498,10.760176765530723
2025-08-14,Prospecting,NY,Facebook - Prospecting - C02,365257,3961,3845.39,7699.55,Facebook,2.0022806529376735,1.084441913502,0.9708129260287806,10.527902271551262
2025-08-15,Prospecting,NY,Facebook - Prospecting - C02,125398,1465,1614.45,3421.23,Facebook,2.119130353990523,1.1682801958563933,1.102013651877133,12.874607250514362
2025-08-16,Prospecting,NY,Facebook - Prospecting - C02,183475,2375,1302.18,2697.95,Facebook,2.0718717842387377,1.2944542853249763,0.5482863157894737,7.0973157105872735
2025-08-17,Prospecting,NY,Facebook - Prospecting - C02,259374,3354,2578.26,6661.71,Facebook,2.583800702799562,1.2931134192324598,0.7687119856887299,9.940317842189272
2025-08-18,Prospecting,NY,Facebook - Prospecting - C02,182605,2372,1604.05,4121.94,Facebook,2.569707926810261,1.2989786698064127,0.676243676222597,8.784261110046273
2025-08-19,Prospecting,NY,Facebook - Prospecting - C02,146142,1833,1897.27,5341.42,Facebook,2.815318852878083,1.2542595557745206,1.03506273867976,12.982373308152344
2025-08-20,Prospecting,NY,Facebook - Prospecting - C02,119915,1365,869.86,2466.38,Facebook,2.835375807601223,1.1383063002960432,0.6372600732600733,7.253971563190594
2025-08-21,Prospecting,NY,Facebook - Prospecting - C02,120633,1329,841.73,1999.41,Facebook,2.375357893861452,1.1016885926736466,0.6333559066967644,6.977609775102998
2025-08-22,Prospecting,NY,Facebook - Prospecting - C02,120231,1582,908.48,2532.38,Facebook,2.7874911940824236,1.3158004175295888,0.5742604298356511,7.556121133484709
2025-08-23,Prospecting,NY,Facebook - Prospecting - C02,166072,1829,1648.26,4467.19,Facebook,2.710245956341839,1.1013295438123223,0.901180973209404,9.924972301170577
2025-08-24,Prospecting,NY,Facebook - Prospecting - C02,341441,3776,3949.42,8967.73,Facebook,2.270644803540773,1.1059011659408213,1.045926906779661,11.56691785696504
2025-08-25,Prospecting,NY,Facebook - Prospecting - C02,79697,1013,772.1,1997.53,Facebook,2.5871389716357984,1.2710641554889144,0.7621915103652518,9.687943084432288
2025-08-26,Prospecting,NY,Facebook - Prospecting - C02,204284,2233,2972.93,8173.3,Facebook,2.749240648114823,1.0930860958273776,1.3313613972234661,14.55292631826281
2025-08-27,Prospecting,NY,Facebook - Prospecting - C02,241419,3141,2035.35,4383.41,Facebook,2.153639423195028,1.3010574975457607,0.6479942693409741,8.430778024927616
2025-08-28,Prospecting,NY,Facebook - Prospecting - C02,272435,3121,3479.69,7603.91,Facebook,2.1852262701562495,1.145594361957898,1.114927907721884,12.772551250757061
2025-08-29,Prospecting,NY,Facebook - Prospecting - C02,169564,2164,1901.04,4338.64,Facebook,2.2822455077220893,1.276214290769267,0.8784842883548983,11.21134203014791
2025-08-30,Prospecting,NY,Facebook - Prospecting - C02,195142,2474,1892.86,5110.79,Facebook,2.7000359244740766,1.2677947340910722,0.7651010509296685,9.69991083416179
2025-08-31,Prospecting,NY,Facebook - Prospecting - C02,129890,1414,1733.73,4125.71,Facebook,2.379672728740923,1.088613442143352,1.2261173974540311,13.347678805142813
2025-09-01,Prospecting,NY,Facebook - Prospecting - C02,234122,2781,2817.06,7546.77,Facebook,2.678952524972844,1.1878422360991279,1.0129665587918015,12.03244462288892
2025-09-02,Prospecting,NY,Facebook - Prospecting - C02,180465,2182,1521.57,3388.53,Facebook,2.2269958003903865,1.2090987172027816,0.6973281393217231,8.431385587232981
2025-09-03,Prospecting,NY,Facebook - Prospecting - C02,244905,3045,2929.81,6539.89,Facebook,2.2321891180656768,1.2433392539964476,0.9621707717569786,11.963046895735081
2025-09-04,Prospecting,NY,Facebook - Prospecting - C02,305086,3594,3689.35,9892.0,Facebook,2.6812311111713445,1.1780284903273175,1.026530328324986,12.092819729518888
2025-09-05,Prospecting,NY,Facebook - Prospecting - C02,227391,2839,1252.12,2591.91,Facebook,2.0700172507427403,1.2485102752527586,0.44104262064107075,5.506462436947812
2025-09-06,Prospecting,NY,Facebook - Prospecting - C02,166069,2103,1382.44,3128.57,Facebook,2.26307832527994,1.2663410991816655,0.6573656680932002,8.32449162697433
2025-09-07,Prospecting,NY,Facebook - Prospecting - C02,248776,2908,2524.95,5323.16,Facebook,2.108223925226242,1.1689230472392835,0.8682771664374139,10.149491912403125
2025-09-08,Prospecting,NY,Facebook - Prospecting - C02,161903,2137,1690.25,4018.86,Facebook,2.3776719420204113,1.31992612860787,0.7909452503509593,10.439893022365244
2025-09-09,Prospecting,NY,Facebook - Prospecting - C02,344137,3804,2666.59,7169.27,Facebook,2.688553545914445,1.1053737319730224,0.7009963196635122,7.748629179658102
2025-09-10,Prospecting,NY,Facebook - Prospecting - C02,222706,2632,2233.39,4712.47,Facebook,2.110007656522148,1.181827162267743,0.8485524316109422,10.028423122861529
2025-09-11,Prospecting,NY,Facebook - Prospecting - C02,271375,3056,2084.7,4767.24,Facebook,2.286775075550439,1.1261169967756794,0.682166230366492,7.681989866421004
2025-09-12,Prospecting,NY,Facebook - Prospecting - C02,286259,3157,3929.82,9394.77,Facebook,2.3906362123456035,1.102847421391118,1.2447956921127654,13.728197192053353
2025-05-16,Prospecting,NY,Facebook - Prospecting - C03,167543,2060,1186.48,2750.87,Facebook,2.3185135864068505,1.2295351044209546,0.5759611650485437,7.081644712103759
2025-05-17,Prospecting,NY,Facebook - Prospecting - C03,129769,1570,1423.57,3917.57,Facebook,2.7519335192508976,1.209842104046421,0.906732484076433,10.970031363422697
2025-05-18,Prospecting,NY,Facebook - Prospecting - C03,107831,1234,1337.6,3439.31,Facebook,2.571254485645933,1.1443833405977872,1.0839546191247973,12.404596080904378
2025-05-19,Prospecting,NY,Facebook - Prospecting - C03,232649,2664,3465.87,7393.95,Facebook,2.1333604549507053,1.1450726201273163,1.3010022522522522,14.897420577780261
2025-05-20,Prospecting,NY,Facebook - Prospecting - C03,160577,1791,1724.63,4152.58,Facebook,2.407809211251109,1.1153527591124508,0.9629424902289224,10.740205633434428
2025-05-21,Prospecting,NY,Facebook - Prospecting - C03,88673,1132,1166.24,3041.6,Facebook,2.608039511592811,1.2766005435701961,1.0302473498233216,13.152143267962064
2025-05-22,Prospecting,NY,Facebook - Prospecting - C03,196134,2183,1244.9,2544.18,Facebook,2.0436822234717646,1.1130145716703888,0.5702702702702703,6.347191206012217
2025-05-23,Prospecting,NY,Facebook - Prospecting - C03,104808,1280,751.92,1850.15,Facebook,2.4605676135759125,1.221280818258148,0.5874375,7.174261506755209
2025-05-24,Prospecting,NY,Facebook - Prospecting - C03,230031,2615,1890.05,4473.58,Facebook,2.3669109282823206,1.1368033004247253,0.7227724665391969,8.216501254178786
2025-05-25,Prospecting,NY,Facebook - Prospecting - C03,151206,1892,1122.21,2913.13,Facebook,2.5958866878748186,1.251273097628401,0.5931342494714588,7.42172929645649
2025-05-26,Prospecting,NY,Facebook - Prospecting - C03,89811,1157,726.7,1838.46,Facebook,2.529874776386404,1.2882609034528065,0.6280898876404495,8.09143646101257
2025-05-27,Prospecting,NY,Facebook - Prospecting - C03,170658,2109,1869.5,4132.64,Facebook,2.21055897298743,1.2358049432197729,0.8864390706495969,10.954657853719135
2025-05-28,Prospecting,NY,Facebook - Prospecting - C03,116842,1456,1015.78,2865.98,Facebook,2.8214574021933885,1.2461272487632873,0.6976510989010989,8.693620444703104
2025-05-29,Prospecting,NY,Facebook - Prospecting - C03,161418,1984,2022.76,5081.45,Facebook,2.5121368822796573,1.229107038868032,1.0195362903225806,12.531192308168853
2025-05-30,Prospecting,NY,Facebook - Prospecting - C03,151220,1863,1368.93,2914.07,Facebook,2.1287209718539297,1.2319798968390425,0.7347987117552335,9.052572411056738
2025-05-31,Prospecting,NY,Facebook - Prospecting - C03,109443,1402,1432.96,4015.79,Facebook,2.802443892362662,1.2810321354495033,1.0220827389443652,13.093208336759774
2025-06-01,Prospecting,NY,Facebook - Prospecting - C03,83409,968,492.98,1066.0,Facebook,2.162359527769889,1.1605462240285822,0.5092768595041323,5.910393362826554
2025-06-02,Prospecting,NY,Facebook - Prospecting - C03,90751,1139,684.11,1748.25,Facebook,2.555510078788499,1.255082588621613,0.6006233538191396,7.538319136979207
2025-06-03,Prospecting,NY,Facebook - Prospecting - C03,182790,2375,1716.68,4221.97,Facebook,2.4593808980124425,1.299305213633131,0.7228126315789474,9.391542206904097
2025-06-04,Prospecting,NY,Facebook - Prospecting - C03,130749,1430,1590.98,4146.03,Facebook,2.6059598486467457,1.093698613373716,1.1125734265734266,12.168200139198007
2025-06-05,Prospecting,NY,Facebook - Prospecting - C03,89736,1017,1049.94,2557.92,Facebook,2.4362535002000114,1.1333244182936615,1.0323893805309734,11.70032094142819
2025-06-06,Prospecting,NY,Facebook - Prospecting - C03,199543,2269,2174.42,4686.96,Facebook,2.1554989376477405,1.1370982695459124,0.9583164389598943,10.896999644186966
2025-06-07,Prospecting,NY,Facebook - Prospecting - C03,202376,2615,1315.49,2893.17,Facebook,2.1993097629020366,1.2921492667114678,0.5030554493307839,6.500227299679804
2025-06-08,Prospecting,NY,Facebook - Prospecting - C03,208512,2640,2031.71,5613.6,Facebook,2.76299274994955,1.2661141804788214,0.7695871212121213,9.743851672805404
2025-06-09,Prospecting,NY,Facebook - Prospecting - C03,80570,946,987.27,2525.07,Facebook,2.5576286122337355,1.1741342931612264,1.0436257928118393,12.253568325679533
2025-06-10,Prospecting,NY,Facebook - Prospecting - C03,190371,2500,1425.11,3483.34,Facebook,2.444260443053519,1.3132252286325123,0.570044,7.4859616223059176
2025-06-11,Prospecting,NY,Facebook - Prospecting - C03,193258,2402,1357.0,3060.69,Facebook,2.25548268238762,1.2428980947748607,0.5649458784346378,7.021701559573213
2025-06-12,Prospecting,NY,Facebook - Prospecting - C03,223911,2424,1437.79,3393.11,Facebook,2.3599482539174708,1.0825729865884213,0.5931476897689769,6.4212566600122365
2025-06-13,Prospecting,NY,Facebook - Prospecting - C03,163279,1813,1269.12,2722.81,Facebook,2.145431480080686,1.1103693677692783,0.7000110314396029,7.772708064111122
2025-06-14,Prospecting,NY,Facebook - Prospecting - C03,87019,1010,1068.85,2443.65,Facebook,2.2862422229498995,1.160666061434859,1.0582673267326732,12.282949700640089
2025-06-15,Prospecting,NY,Facebook - Prospecting - C03,175207,2161,2354.73,5433.72,Facebook,2.307576664840555,1.2333982089756688,1.0896483109671449,13.439702751602391
2025-06-16,Prospecting,NY,Facebook - Prospecting - C03,213409,2625,1887.49,3841.16,Facebook,2.035062437416887,1.2300324728572833,0.7190438095238095,8.844472351212929
2025-06-17,Prospecting,NY,Facebook - Prospecting - C03,117735,1461,979.28,2185.55,Facebook,2.231792745690712,1.2409224104981527,0.670280629705681,8.317662547245932
2025-06-18,Prospecting,NY,Facebook - Prospecting - C03,104085,1341,828.97,1984.98,Facebook,2.3945136735949433,1.288370082144401,0.6181730052199851,7.9643560551472365
2025-06-19,Prospecting,NY,Facebook - Prospecting - C03,153635,1964,1297.87,3381.98,Facebook,2.6057925678226637,1.2783545416083575,0.6608299389002036,8.447749536238486
2025-06-20,Prospecting,NY,Facebook - Prospecting - C03,75272,960,920.98,1877.13,Facebook,2.038187582792243,1.2753746413008822,0.9593541666666667,12.235359761930066
2025-06-21,Prospecting,NY,Facebook - Prospecting - C03,137834,1711,1327.57,3633.3,Facebook,2.7368048389162154,1.2413482885209746,0.7759029807130333,9.631658371664466
2025-06-22,Prospecting,NY,Facebook - Prospecting - C03,198567,2450,2799.97,6314.98,Facebook,2.2553741647231935,1.2338404669456657,1.1428448979591836,14.100882825444307
2025-06-23,Prospecting,NY,Facebook - Prospecting - C03,172969,2240,1817.13,3866.24,Facebook,2.1276628529604373,1.2950297452144603,0.8112187500000001,10.505524111256932
2025-06-24,Prospecting,NY,Facebook - Prospecting - C03,86642,1132,767.99,1943.8,Facebook,2.5310225393559813,1.306525703469449,0.6784363957597174,8.863945892292422
2025-06-25,Prospecting,NY,Facebook - Prospecting - C03,86636,1091,721.06,1559.62,Facebook,2.162954539150695,1.2592917493882452,0.660916590284143,8.322868091786324
2025-06-26,Prospecting,NY,Facebook - Prospecting - C03,118749,1304,1177.08,2699.75,Facebook,2.29359941550277,1.0981145104379828,0.9026687116564417,9.912336103882978
